0.0;0.263771952622937
0.0;0.26240961468718066
1.0;0.26129365710665375
2.0;0.26035129550599634
3.0;0.25953022535283
4.0;0.2587937949603026
5.0;0.25811683608959557
6.0;0.25748236516362055
7.0;0.25687910815487414
8.0;0.2562997066417106
9.0;0.25573944810819177
10.0;0.25519538250949764
11.0;0.25466571548339
12.0;0.25414939590504815
13.0;0.25364583811886093
14.0;0.2531547365792888
15.0;0.2526759434301011
16.0;0.25220938870333354
17.0;0.2517550292414072
18.0;0.2513128168926113
19.0;0.2508826795796882
20.0;0.25046451091800914
21.0;0.2500581654670157
22.0;0.24966345764882808
23.0;0.24928016300832437
24.0;0.24890802092032188
25.0;0.24854673814025582
26.0;0.24819599279119678
27.0;0.24785543851329678
28.0;0.24752470859260545
29.0;0.24720341994856557
30.0;0.2468911769026293
31.0;0.24658757468050707
32.0;0.24629220262167117
33.0;0.24600464708463415
34.0;0.24572449404705674
35.0;0.24545133140714753
36.0;0.2451847509979756
37.0;0.2449243503298019
38.0;0.2446697340777824
39.0;0.24442051533371373
40.0;0.24417631664109563
41.0;0.24393677083286117
42.0;0.24370152169079773
43.0;0.2434702244450601
44.0;0.24324254613133878
45.0;0.2430181658222641
46.0;0.24279677474855055
47.0;0.2425780763242504
48.0;0.24236178608934106
49.0;0.24214763158172498
50.0;0.24193535214960643
51.0;0.24172469871413155
52.0;0.2415154334911613
53.0;0.24130732968007962
54.0;0.24110017112664078
55.0;0.24089375196603108
56.0;0.24068787625154925
57.0;0.24048235757361464
58.0;0.24027701867317375
59.0;0.2400716910530024
60.0;0.23986621458988389
61.0;0.23966043715018337
62.0;0.23945421421092333
63.0;0.2392474084881074
64.0;0.23903988957371175
65.0;0.23883153358248607
66.0;0.23862222280945833
67.0;0.23841184539882382
68.0;0.23820029502471257
69.0;0.2379874705841738
70.0;0.23777327590257616
71.0;0.2375576194515098
72.0;0.23734041407917783
73.0;0.23712157675318507
74.0;0.23690102831556342
75.0;0.2366786932498189
76.0;0.23645449945974217
77.0;0.23622837805968794
78.0;0.23600026317600395
79.0;0.23577009175926805
80.0;0.23553780340697947
81.0;0.23530334019634117
82.0;0.23506664652676365
83.0;0.23482766897172191
84.0;0.2345863561395965
85.0;0.2343426585431347
86.0;0.23409652847717377
87.0;0.2338479199042754
88.0;0.23359678834792885
89.0;0.23334309079299093
90.0;0.2330867855930404
91.0;0.23282783238433474
92.0;0.23256619200606982
93.0;0.23230182642665304
94.0;0.23203469867571044
95.0;0.23176477278156285
96.0;0.23149201371391354
97.0;0.2312163873315021
98.0;0.23093786033448932
99.0;0.23065640022134815
100.0;0.23037197525004438
101.0;0.23008455440330125
102.0;0.22979410735774947
103.0;0.22950060445677367
104.0;0.2292040166868733
105.0;0.22890431565736385
106.0;0.22860147358325153
107.0;0.22829546327111966
108.0;0.22798625810787349
